order_id,product_id,product_name,category,price,quantity,order_date,customer_id,country
ORD66933,P002,Smartphone,Electronics,800.0,5,2024-08-29T16:29:34.086369,CUST388,France
ORD58021,P001,Laptop,Electronics,1200.0,2,2025-06-04T16:29:34.086374,CUST426,Germany
ORD32853,P005,Coffee Maker,Home Goods,100.0,1,2025-01-05T16:29:34.086380,CUST727,USA
ORD43972,P003,T-Shirt,Apparel,25.0,1,2024-09-19T16:29:34.086389,CUST834,Australia
ORD33796,P004,Jeans,Apparel,75.0,4,2024-11-28T16:29:34.086395,CUST448,Canada
ORD16658,P004,Jeans,Apparel,75.0,5,2025-04-01T16:29:34.086400,CUST954,Australia
ORD53242,P005,Coffee Maker,Home Goods,100.0,1,2025-06-18T16:29:34.086406,CUST314,Canada
ORD83845,P006,Book: The Data Engineer,Books,30.0,3,2025-04-28T16:29:34.086411,CUST248,UK
ORD51062,P005,Coffee Maker,Home Goods,100.0,1,2024-10-19T16:29:34.086417,CUST795,Australia
ORD95443,P006,Book: The Data Engineer,Books,30.0,3,2025-03-19T16:29:34.086423,CUST494,Australia
ORD24787,P005,Coffee Maker,Home Goods,100.0,2,2025-05-26T16:29:34.086428,CUST853,Germany
ORD85771,P005,Coffee Maker,Home Goods,100.0,2,2024-10-01T16:29:34.086434,CUST713,Australia
ORD18973,P005,Coffee Maker,Home Goods,100.0,4,2025-01-26T16:29:34.086439,CUST810,France
ORD98989,P004,Jeans,Apparel,75.0,1,2025-01-21T16:29:34.086445,CUST212,UK
ORD57034,P001,Laptop,Electronics,1200.0,5,2024-08-29T16:29:34.086450,CUST798,France
ORD15284,P001,Laptop,Electronics,1200.0,1,2024-11-10T16:29:34.086456,CUST282,Germany
ORD41380,P005,Coffee Maker,Home Goods,100.0,2,2025-06-05T16:29:34.086461,CUST808,France
ORD27662,P001,Laptop,Electronics,1200.0,2,2025-05-18T16:29:34.086466,CUST845,USA
ORD19519,P004,Jeans,Apparel,75.0,2,2024-10-18T16:29:34.086472,CUST929,Australia
ORD32599,P002,Smartphone,Electronics,800.0,1,2024-09-22T16:29:34.086477,CUST870,France
ORD97823,P001,Laptop,Electronics,1200.0,2,2025-02-19T16:29:34.086482,CUST770,Germany
ORD71134,P004,Jeans,Apparel,75.0,4,2025-03-31T16:29:34.086488,CUST128,UK
ORD94929,P002,Smartphone,Electronics,800.0,2,2024-12-31T16:29:34.086493,CUST871,UK
ORD22873,P004,Jeans,Apparel,75.0,4,2024-12-18T16:29:34.086499,CUST716,Germany
ORD63258,P006,Book: The Data Engineer,Books,30.0,5,2025-08-14T16:29:34.086504,CUST394,Australia
ORD79778,P005,Coffee Maker,Home Goods,100.0,4,2025-02-12T16:29:34.086510,CUST175,UK
ORD27409,P005,Coffee Maker,Home Goods,100.0,4,2025-03-09T16:29:34.086516,CUST960,Australia
ORD76201,P001,Laptop,Electronics,1200.0,4,2025-07-12T16:29:34.086521,CUST768,USA
ORD15858,P005,Coffee Maker,Home Goods,100.0,5,2024-09-01T16:29:34.086527,CUST337,UK
ORD59696,P005,Coffee Maker,Home Goods,100.0,4,2024-10-19T16:29:34.086533,CUST256,Canada
ORD82202,P002,Smartphone,Electronics,800.0,2,2025-02-08T16:29:34.086538,CUST783,Australia
ORD52440,P004,Jeans,Apparel,75.0,4,2025-07-03T16:29:34.086544,CUST919,Australia
ORD35967,P006,Book: The Data Engineer,Books,30.0,2,2024-11-11T16:29:34.086549,CUST358,Canada
ORD81430,P002,Smartphone,Electronics,800.0,5,2025-08-22T16:29:34.086558,CUST271,Canada
ORD86078,P003,T-Shirt,Apparel,25.0,1,2025-04-14T16:29:34.086564,CUST268,Germany
ORD29990,P002,Smartphone,Electronics,800.0,2,2025-08-21T16:29:34.086570,CUST623,Australia
ORD27387,P005,Coffee Maker,Home Goods,100.0,2,2024-12-27T16:29:34.086576,CUST257,UK
ORD49790,P001,Laptop,Electronics,1200.0,3,2025-07-24T16:29:34.086581,CUST530,Germany
ORD61199,P001,Laptop,Electronics,1200.0,5,2024-08-29T16:29:34.086587,CUST172,UK
ORD41637,P006,Book: The Data Engineer,Books,30.0,1,2024-12-08T16:29:34.086592,CUST810,USA
ORD73603,P005,Coffee Maker,Home Goods,100.0,5,2025-07-10T16:29:34.086598,CUST927,Canada
ORD25054,P003,T-Shirt,Apparel,25.0,1,2025-04-13T16:29:34.086603,CUST704,Canada
ORD74549,P006,Book: The Data Engineer,Books,30.0,2,2025-05-26T16:29:34.086609,CUST683,France
ORD62756,P002,Smartphone,Electronics,800.0,4,2025-01-15T16:29:34.086614,CUST877,Australia
ORD31550,P001,Laptop,Electronics,1200.0,1,2024-09-14T16:29:34.086620,CUST612,Australia
ORD27732,P005,Coffee Maker,Home Goods,100.0,1,2025-06-24T16:29:34.086626,CUST119,France
ORD80740,P002,Smartphone,Electronics,800.0,4,2025-07-09T16:29:34.086631,CUST630,Germany
ORD45813,P006,Book: The Data Engineer,Books,30.0,1,2025-02-03T16:29:34.086640,CUST396,France
ORD27565,P004,Jeans,Apparel,75.0,3,2024-10-13T16:29:34.086646,CUST731,France
ORD57470,P001,Laptop,Electronics,1200.0,3,2025-08-06T16:29:34.086652,CUST859,USA
ORD77422,P002,Smartphone,Electronics,800.0,1,2025-02-25T16:29:34.086657,CUST986,USA
ORD20093,P006,Book: The Data Engineer,Books,30.0,5,2025-03-07T16:29:34.086663,CUST111,UK
ORD86062,P005,Coffee Maker,Home Goods,100.0,2,2025-04-29T16:29:34.086668,CUST584,UK
ORD88158,P001,Laptop,Electronics,1200.0,5,2025-07-07T16:29:34.086674,CUST573,Australia
ORD12396,P003,T-Shirt,Apparel,25.0,1,2024-11-17T16:29:34.086680,CUST885,Germany
ORD19236,P006,Book: The Data Engineer,Books,30.0,2,2025-07-29T16:29:34.086685,CUST796,Australia
ORD33812,P001,Laptop,Electronics,1200.0,3,2025-05-04T16:29:34.086693,CUST921,Germany
ORD67578,P005,Coffee Maker,Home Goods,100.0,2,2024-11-01T16:29:34.086700,CUST433,France
ORD50896,P006,Book: The Data Engineer,Books,30.0,5,2025-01-21T16:29:34.086706,CUST362,Canada
ORD13998,P001,Laptop,Electronics,1200.0,5,2024-10-08T16:29:34.086714,CUST609,Germany
ORD55854,P004,Jeans,Apparel,75.0,3,2024-11-25T16:29:34.086720,CUST792,Canada
ORD84010,P006,Book: The Data Engineer,Books,30.0,3,2025-01-19T16:29:34.086732,CUST465,Australia
ORD46907,P003,T-Shirt,Apparel,25.0,1,2024-12-06T16:29:34.086741,CUST896,Germany
ORD93391,P004,Jeans,Apparel,75.0,5,2025-04-20T16:29:34.086746,CUST854,USA
ORD57536,P006,Book: The Data Engineer,Books,30.0,3,2025-05-03T16:29:34.086752,CUST102,France
ORD29496,P006,Book: The Data Engineer,Books,30.0,3,2024-10-19T16:29:34.086760,CUST984,Germany
ORD67102,P005,Coffee Maker,Home Goods,100.0,4,2025-08-26T16:29:34.086766,CUST276,France
ORD98130,P003,T-Shirt,Apparel,25.0,2,2024-10-29T16:29:34.086771,CUST701,Germany
ORD65738,P003,T-Shirt,Apparel,25.0,1,2024-09-05T16:29:34.086777,CUST107,Canada
ORD34115,P002,Smartphone,Electronics,800.0,2,2024-12-22T16:29:34.086783,CUST141,UK
ORD46790,P001,Laptop,Electronics,1200.0,4,2025-05-11T16:29:34.086789,CUST431,USA
ORD63029,P002,Smartphone,Electronics,800.0,3,2025-07-01T16:29:34.086802,CUST837,Australia
ORD22861,P001,Laptop,Electronics,1200.0,4,2025-08-04T16:29:34.086808,CUST862,Canada
ORD65457,P002,Smartphone,Electronics,800.0,3,2024-12-06T16:29:34.086814,CUST447,UK
ORD41022,P006,Book: The Data Engineer,Books,30.0,2,2025-03-16T16:29:34.086822,CUST907,Canada
ORD46580,P006,Book: The Data Engineer,Books,30.0,2,2024-10-21T16:29:34.086827,CUST882,UK
ORD59606,P005,Coffee Maker,Home Goods,100.0,3,2025-04-04T16:29:34.086835,CUST840,Australia
ORD46085,P005,Coffee Maker,Home Goods,100.0,5,2024-12-10T16:29:34.086841,CUST265,Germany
ORD83796,P004,Jeans,Apparel,75.0,2,2025-07-27T16:29:34.086846,CUST320,Canada
ORD10289,P005,Coffee Maker,Home Goods,100.0,3,2025-04-19T16:29:34.086852,CUST583,Canada
ORD71163,P004,Jeans,Apparel,75.0,2,2024-12-19T16:29:34.086858,CUST956,Germany
ORD78995,P004,Jeans,Apparel,75.0,5,2025-04-17T16:29:34.086863,CUST450,Australia
ORD81672,P003,T-Shirt,Apparel,25.0,3,2025-01-10T16:29:34.086868,CUST461,USA
ORD14643,P001,Laptop,Electronics,1200.0,1,2025-08-12T16:29:34.086877,CUST126,Canada
ORD99215,P001,Laptop,Electronics,1200.0,1,2024-12-08T16:29:34.086884,CUST338,USA
ORD97091,P002,Smartphone,Electronics,800.0,4,2025-01-27T16:29:34.086890,CUST726,Germany
ORD44320,P006,Book: The Data Engineer,Books,30.0,4,2025-07-13T16:29:34.086895,CUST686,France
ORD24483,P001,Laptop,Electronics,1200.0,5,2024-09-13T16:29:34.086912,CUST174,Canada
ORD76296,P001,Laptop,Electronics,1200.0,5,2025-08-15T16:29:34.086918,CUST323,Australia
ORD93971,P001,Laptop,Electronics,1200.0,3,2025-07-21T16:29:34.086924,CUST867,Canada
ORD81050,P005,Coffee Maker,Home Goods,100.0,4,2024-10-09T16:29:34.086929,CUST744,UK
ORD87625,P003,T-Shirt,Apparel,25.0,2,2025-06-28T16:29:34.086935,CUST569,France
ORD61032,P001,Laptop,Electronics,1200.0,5,2025-06-30T16:29:34.086940,CUST405,France
ORD63356,P006,Book: The Data Engineer,Books,30.0,3,2025-07-25T16:29:34.086946,CUST262,France
ORD28621,P006,Book: The Data Engineer,Books,30.0,4,2025-02-19T16:29:34.086951,CUST644,Germany
ORD98146,P005,Coffee Maker,Home Goods,100.0,5,2025-06-03T16:29:34.086957,CUST282,Germany
ORD53619,P003,T-Shirt,Apparel,25.0,5,2025-04-21T16:29:34.086962,CUST872,Canada
ORD18976,P005,Coffee Maker,Home Goods,100.0,4,2025-03-29T16:29:34.086968,CUST238,Australia
ORD29646,P005,Coffee Maker,Home Goods,100.0,4,2024-09-30T16:29:34.086973,CUST407,Australia
ORD78691,P004,Jeans,Apparel,75.0,4,2025-03-27T16:29:34.086979,CUST846,Germany
ORD41200,P003,T-Shirt,Apparel,25.0,4,2025-05-13T16:29:34.086984,CUST461,Germany
ORD32253,P004,Jeans,Apparel,75.0,4,2025-06-16T16:29:34.086990,CUST866,Germany
ORD98631,P004,Jeans,Apparel,75.0,5,2025-06-18T16:29:34.086995,CUST863,UK
ORD25514,P004,Jeans,Apparel,75.0,1,2025-08-18T16:29:34.087001,CUST486,France
ORD33694,P003,T-Shirt,Apparel,25.0,1,2025-01-15T16:29:34.087006,CUST308,UK
ORD79246,P003,T-Shirt,Apparel,25.0,1,2025-05-23T16:29:34.087012,CUST336,Germany
ORD54051,P003,T-Shirt,Apparel,25.0,2,2024-11-06T16:29:34.087017,CUST817,USA
ORD11910,P003,T-Shirt,Apparel,25.0,4,2024-11-27T16:29:34.087023,CUST698,UK
ORD44425,P002,Smartphone,Electronics,800.0,3,2025-02-15T16:29:34.087028,CUST820,UK
ORD30810,P005,Coffee Maker,Home Goods,100.0,5,2025-06-23T16:29:34.087033,CUST146,Canada
ORD73812,P003,T-Shirt,Apparel,25.0,3,2025-06-13T16:29:34.087039,CUST923,UK
ORD62608,P001,Laptop,Electronics,1200.0,1,2025-01-30T16:29:34.087044,CUST833,Germany
ORD90037,P006,Book: The Data Engineer,Books,30.0,1,2024-10-17T16:29:34.087050,CUST699,USA
ORD69497,P003,T-Shirt,Apparel,25.0,1,2025-08-29T16:29:34.087056,CUST238,Australia
ORD76805,P002,Smartphone,Electronics,800.0,4,2025-08-17T16:29:34.087061,CUST135,France
ORD71442,P002,Smartphone,Electronics,800.0,1,2025-04-25T16:29:34.087067,CUST880,Canada
ORD64884,P006,Book: The Data Engineer,Books,30.0,2,2025-01-21T16:29:34.087073,CUST793,USA
ORD33433,P004,Jeans,Apparel,75.0,3,2024-10-15T16:29:34.087079,CUST830,Australia
ORD59787,P002,Smartphone,Electronics,800.0,3,2025-03-11T16:29:34.087084,CUST610,France
ORD93390,P004,Jeans,Apparel,75.0,2,2025-02-02T16:29:34.087090,CUST767,Germany
ORD79246,P005,Coffee Maker,Home Goods,100.0,3,2024-12-08T16:29:34.087095,CUST435,USA
ORD48569,P006,Book: The Data Engineer,Books,30.0,1,2024-09-25T16:29:34.087101,CUST549,Germany
ORD15568,P002,Smartphone,Electronics,800.0,3,2024-11-02T16:29:34.087106,CUST807,Germany
ORD94102,P001,Laptop,Electronics,1200.0,4,2024-11-29T16:29:34.087112,CUST649,Canada
ORD38544,P005,Coffee Maker,Home Goods,100.0,1,2025-04-16T16:29:34.087122,CUST606,France
ORD82315,P004,Jeans,Apparel,75.0,5,2025-03-28T16:29:34.087129,CUST164,France
ORD73325,P003,T-Shirt,Apparel,25.0,1,2024-11-15T16:29:34.087134,CUST442,Canada
ORD20679,P002,Smartphone,Electronics,800.0,1,2024-09-05T16:29:34.087140,CUST939,Canada
ORD68127,P006,Book: The Data Engineer,Books,30.0,5,2024-11-17T16:29:34.087148,CUST939,USA
ORD35586,P006,Book: The Data Engineer,Books,30.0,1,2024-10-24T16:29:34.087156,CUST833,Canada
ORD63484,P002,Smartphone,Electronics,800.0,2,2024-12-16T16:29:34.087161,CUST622,Germany
ORD51135,P003,T-Shirt,Apparel,25.0,5,2025-08-15T16:29:34.087166,CUST970,France
ORD80832,P004,Jeans,Apparel,75.0,1,2025-04-22T16:29:34.087172,CUST335,Australia
ORD25238,P004,Jeans,Apparel,75.0,2,2025-03-24T16:29:34.087177,CUST731,Canada
ORD64263,P004,Jeans,Apparel,75.0,2,2024-12-17T16:29:34.087183,CUST677,UK
ORD96325,P001,Laptop,Electronics,1200.0,4,2025-08-10T16:29:34.087189,CUST999,USA
ORD73078,P001,Laptop,Electronics,1200.0,3,2025-05-01T16:29:34.087197,CUST448,UK
ORD18883,P003,T-Shirt,Apparel,25.0,5,2024-09-07T16:29:34.087202,CUST347,Canada
ORD90900,P001,Laptop,Electronics,1200.0,4,2025-01-26T16:29:34.087208,CUST723,UK
ORD23398,P002,Smartphone,Electronics,800.0,4,2024-11-06T16:29:34.087213,CUST226,Germany
ORD39221,P003,T-Shirt,Apparel,25.0,2,2025-01-03T16:29:34.087219,CUST740,France
ORD75157,P004,Jeans,Apparel,75.0,1,2025-03-02T16:29:34.087224,CUST862,Canada
ORD71965,P006,Book: The Data Engineer,Books,30.0,5,2024-09-08T16:29:34.087229,CUST390,France
ORD33536,P001,Laptop,Electronics,1200.0,1,2025-08-02T16:29:34.087235,CUST150,Australia
ORD20271,P005,Coffee Maker,Home Goods,100.0,3,2024-12-22T16:29:34.087240,CUST384,UK
ORD42169,P001,Laptop,Electronics,1200.0,2,2024-10-09T16:29:34.087246,CUST817,Australia
ORD70605,P003,T-Shirt,Apparel,25.0,3,2024-11-09T16:29:34.087255,CUST819,Australia
ORD87877,P004,Jeans,Apparel,75.0,2,2025-07-01T16:29:34.087260,CUST712,Canada
ORD87505,P001,Laptop,Electronics,1200.0,1,2024-11-12T16:29:34.087266,CUST747,France
ORD84200,P006,Book: The Data Engineer,Books,30.0,3,2025-06-08T16:29:34.087271,CUST437,France
ORD11201,P002,Smartphone,Electronics,800.0,4,2025-01-24T16:29:34.087277,CUST919,USA
ORD50919,P004,Jeans,Apparel,75.0,5,2024-10-13T16:29:34.087286,CUST306,Australia
ORD17329,P006,Book: The Data Engineer,Books,30.0,3,2025-01-02T16:29:34.087291,CUST470,France
ORD54386,P004,Jeans,Apparel,75.0,1,2025-07-26T16:29:34.087297,CUST199,UK
ORD36364,P001,Laptop,Electronics,1200.0,2,2025-04-24T16:29:34.087303,CUST718,UK
ORD28264,P002,Smartphone,Electronics,800.0,2,2025-02-17T16:29:34.087308,CUST925,UK
ORD33649,P004,Jeans,Apparel,75.0,5,2025-06-28T16:29:34.087313,CUST779,France
ORD14469,P003,T-Shirt,Apparel,25.0,2,2025-08-29T16:29:34.087319,CUST160,Germany
ORD87131,P002,Smartphone,Electronics,800.0,2,2025-07-29T16:29:34.087325,CUST356,Canada
ORD34697,P005,Coffee Maker,Home Goods,100.0,5,2025-04-16T16:29:34.087331,CUST227,Germany
ORD88748,P003,T-Shirt,Apparel,25.0,5,2025-02-09T16:29:34.087337,CUST713,Australia
ORD78892,P004,Jeans,Apparel,75.0,3,2025-04-23T16:29:34.087342,CUST464,USA
ORD25273,P001,Laptop,Electronics,1200.0,4,2025-08-14T16:29:34.087348,CUST517,France
ORD93428,P006,Book: The Data Engineer,Books,30.0,3,2025-07-14T16:29:34.087359,CUST715,USA
ORD34071,P001,Laptop,Electronics,1200.0,1,2024-11-22T16:29:34.087367,CUST422,Australia
ORD26751,P001,Laptop,Electronics,1200.0,5,2025-01-06T16:29:34.087373,CUST651,Australia
ORD37709,P001,Laptop,Electronics,1200.0,1,2025-03-29T16:29:34.087378,CUST711,Germany
ORD81494,P004,Jeans,Apparel,75.0,1,2024-10-08T16:29:34.087387,CUST691,Australia
ORD51938,P003,T-Shirt,Apparel,25.0,5,2025-05-13T16:29:34.087395,CUST337,Australia
ORD10749,P005,Coffee Maker,Home Goods,100.0,3,2025-03-30T16:29:34.087401,CUST826,UK
ORD39402,P002,Smartphone,Electronics,800.0,3,2024-10-12T16:29:34.087406,CUST306,Germany
ORD25424,P003,T-Shirt,Apparel,25.0,4,2025-06-10T16:29:34.087412,CUST983,France
ORD55599,P006,Book: The Data Engineer,Books,30.0,5,2025-03-22T16:29:34.087418,CUST862,France
ORD60686,P006,Book: The Data Engineer,Books,30.0,2,2025-01-28T16:29:34.087423,CUST330,France
ORD50468,P006,Book: The Data Engineer,Books,30.0,1,2024-12-14T16:29:34.087429,CUST299,USA
ORD36603,P006,Book: The Data Engineer,Books,30.0,5,2025-04-29T16:29:34.087435,CUST973,Canada
ORD23117,P002,Smartphone,Electronics,800.0,4,2024-11-03T16:29:34.087440,CUST927,UK
ORD69774,P003,T-Shirt,Apparel,25.0,3,2024-10-19T16:29:34.087446,CUST550,France
ORD16208,P005,Coffee Maker,Home Goods,100.0,2,2024-10-22T16:29:34.087452,CUST255,Canada
ORD31642,P001,Laptop,Electronics,1200.0,3,2025-04-19T16:29:34.087457,CUST120,USA
ORD24584,P002,Smartphone,Electronics,800.0,1,2025-01-01T16:29:34.087463,CUST728,Australia
ORD72220,P001,Laptop,Electronics,1200.0,4,2025-05-14T16:29:34.087468,CUST543,Germany
ORD70026,P002,Smartphone,Electronics,800.0,3,2024-12-13T16:29:34.087474,CUST112,USA
ORD76799,P003,T-Shirt,Apparel,25.0,1,2025-06-17T16:29:34.087479,CUST464,Germany
ORD65131,P004,Jeans,Apparel,75.0,3,2025-06-03T16:29:34.087494,CUST896,Germany
ORD98389,P003,T-Shirt,Apparel,25.0,5,2025-07-13T16:29:34.087500,CUST769,France
ORD93230,P004,Jeans,Apparel,75.0,2,2025-08-27T16:29:34.087510,CUST702,USA
ORD90170,P005,Coffee Maker,Home Goods,100.0,1,2025-04-04T16:29:34.087516,CUST419,Germany
ORD77898,P003,T-Shirt,Apparel,25.0,4,2024-12-12T16:29:34.087521,CUST224,USA
ORD78055,P004,Jeans,Apparel,75.0,5,2025-01-05T16:29:34.087527,CUST456,Canada
ORD60103,P003,T-Shirt,Apparel,25.0,2,2024-09-19T16:29:34.087532,CUST976,Germany
ORD60271,P004,Jeans,Apparel,75.0,2,2025-05-04T16:29:34.087540,CUST561,UK
ORD10730,P003,T-Shirt,Apparel,25.0,3,2024-10-02T16:29:34.087546,CUST860,USA
ORD41371,P002,Smartphone,Electronics,800.0,3,2025-06-25T16:29:34.087551,CUST807,Canada
ORD18778,P006,Book: The Data Engineer,Books,30.0,1,2025-03-03T16:29:34.087557,CUST577,UK
ORD51578,P001,Laptop,Electronics,1200.0,3,2025-04-26T16:29:34.087563,CUST545,Australia
ORD11521,P006,Book: The Data Engineer,Books,30.0,3,2024-09-03T16:29:34.087568,CUST390,Germany
ORD96149,P006,Book: The Data Engineer,Books,30.0,1,2025-06-22T16:29:34.087574,CUST367,USA
ORD52583,P001,Laptop,Electronics,1200.0,4,2025-05-27T16:29:34.087579,CUST388,USA
ORD32791,P001,Laptop,Electronics,1200.0,3,2025-01-19T16:29:34.087585,CUST223,France
ORD25502,P001,Laptop,Electronics,1200.0,1,2024-09-08T16:29:34.087590,CUST802,UK
ORD90753,P004,Jeans,Apparel,75.0,5,2025-02-25T16:29:34.087596,CUST395,UK
ORD64801,P004,Jeans,Apparel,75.0,2,2025-05-16T16:29:34.087601,CUST682,Canada
ORD18038,P005,Coffee Maker,Home Goods,100.0,5,2024-09-02T16:29:34.087606,CUST112,France
ORD84308,P006,Book: The Data Engineer,Books,30.0,3,2024-11-28T16:29:34.087612,CUST235,Germany
ORD96454,P004,Jeans,Apparel,75.0,5,2024-10-22T16:29:34.087617,CUST401,Germany
ORD62294,P006,Book: The Data Engineer,Books,30.0,5,2025-01-01T16:29:34.087623,CUST428,Australia
ORD32261,P005,Coffee Maker,Home Goods,100.0,1,2025-01-27T16:29:34.087628,CUST681,USA
ORD43883,P004,Jeans,Apparel,75.0,1,2024-12-30T16:29:34.087634,CUST447,Canada
ORD75507,P002,Smartphone,Electronics,800.0,1,2025-08-29T16:29:34.087639,CUST898,Canada
ORD74245,P001,Laptop,Electronics,1200.0,4,2024-10-08T16:29:34.087644,CUST538,USA
ORD34970,P005,Coffee Maker,Home Goods,100.0,2,2025-08-11T16:29:34.087650,CUST457,USA
ORD81563,P006,Book: The Data Engineer,Books,30.0,2,2024-11-23T16:29:34.087655,CUST293,Canada
ORD15546,P003,T-Shirt,Apparel,25.0,5,2024-11-01T16:29:34.087661,CUST221,Germany
ORD46084,P006,Book: The Data Engineer,Books,30.0,5,2025-06-17T16:29:34.087666,CUST789,Australia
ORD34010,P002,Smartphone,Electronics,800.0,2,2025-01-06T16:29:34.087672,CUST405,Germany
ORD99492,P004,Jeans,Apparel,75.0,2,2025-07-10T16:29:34.087678,CUST175,Australia
ORD23562,P003,T-Shirt,Apparel,25.0,2,2025-05-17T16:29:34.087683,CUST672,USA
ORD89651,P005,Coffee Maker,Home Goods,100.0,3,2024-09-11T16:29:34.087688,CUST372,Germany
ORD36761,P006,Book: The Data Engineer,Books,30.0,5,2024-09-21T16:29:34.087693,CUST147,Canada
ORD24117,P005,Coffee Maker,Home Goods,100.0,4,2024-11-17T16:29:34.087699,CUST464,Canada
ORD64723,P004,Jeans,Apparel,75.0,3,2025-03-20T16:29:34.087704,CUST288,Germany
ORD48659,P003,T-Shirt,Apparel,25.0,5,2024-09-19T16:29:34.087710,CUST491,Germany
ORD45761,P003,T-Shirt,Apparel,25.0,5,2024-09-28T16:29:34.087717,CUST347,Australia
ORD11683,P003,T-Shirt,Apparel,25.0,4,2025-02-27T16:29:34.087724,CUST483,Canada
ORD92148,P003,T-Shirt,Apparel,25.0,5,2024-10-08T16:29:34.087730,CUST218,France
ORD42580,P002,Smartphone,Electronics,800.0,4,2025-03-07T16:29:34.087735,CUST337,Australia
ORD91324,P002,Smartphone,Electronics,800.0,5,2024-10-14T16:29:34.087741,CUST401,USA
ORD64188,P002,Smartphone,Electronics,800.0,5,2024-12-27T16:29:34.087746,CUST742,Germany
ORD58505,P004,Jeans,Apparel,75.0,2,2025-05-15T16:29:34.087752,CUST649,Canada
ORD50912,P006,Book: The Data Engineer,Books,30.0,5,2025-08-24T16:29:34.087757,CUST555,USA
ORD85914,P003,T-Shirt,Apparel,25.0,2,2024-12-15T16:29:34.087762,CUST297,UK
ORD79924,P005,Coffee Maker,Home Goods,100.0,1,2025-06-03T16:29:34.087768,CUST227,Australia
ORD91857,P001,Laptop,Electronics,1200.0,1,2025-02-25T16:29:34.087773,CUST994,UK
ORD38907,P004,Jeans,Apparel,75.0,3,2024-09-16T16:29:34.087778,CUST762,USA
ORD16884,P003,T-Shirt,Apparel,25.0,4,2025-02-25T16:29:34.087784,CUST678,Germany
ORD34694,P002,Smartphone,Electronics,800.0,4,2024-09-23T16:29:34.087789,CUST818,Canada
ORD19620,P001,Laptop,Electronics,1200.0,2,2025-03-07T16:29:34.087795,CUST642,USA
ORD45501,P005,Coffee Maker,Home Goods,100.0,4,2025-07-20T16:29:34.087800,CUST991,France
ORD67930,P003,T-Shirt,Apparel,25.0,5,2024-09-03T16:29:34.087806,CUST757,UK
ORD57406,P003,T-Shirt,Apparel,25.0,5,2025-01-23T16:29:34.087811,CUST608,Australia
ORD75429,P001,Laptop,Electronics,1200.0,1,2024-12-21T16:29:34.087816,CUST208,Germany
ORD89344,P001,Laptop,Electronics,1200.0,5,2024-09-16T16:29:34.087822,CUST290,Australia
ORD30773,P004,Jeans,Apparel,75.0,2,2024-10-27T16:29:34.087827,CUST112,UK
ORD58416,P001,Laptop,Electronics,1200.0,3,2024-10-13T16:29:34.087832,CUST456,USA
ORD13844,P002,Smartphone,Electronics,800.0,2,2025-02-15T16:29:34.087838,CUST723,UK
ORD70561,P006,Book: The Data Engineer,Books,30.0,2,2024-11-11T16:29:34.087843,CUST783,France
ORD80356,P005,Coffee Maker,Home Goods,100.0,3,2025-06-12T16:29:34.087849,CUST773,USA
ORD10102,P003,T-Shirt,Apparel,25.0,1,2025-05-14T16:29:34.087854,CUST733,USA
ORD32723,P002,Smartphone,Electronics,800.0,4,2024-12-23T16:29:34.087859,CUST904,Canada
ORD54118,P006,Book: The Data Engineer,Books,30.0,1,2025-08-20T16:29:34.087865,CUST519,Canada
ORD71571,P002,Smartphone,Electronics,800.0,5,2025-01-05T16:29:34.087871,CUST633,France
ORD27239,P005,Coffee Maker,Home Goods,100.0,4,2025-05-05T16:29:34.087877,CUST314,UK
ORD35541,P003,T-Shirt,Apparel,25.0,3,2025-05-27T16:29:34.087886,CUST773,UK
ORD24485,P005,Coffee Maker,Home Goods,100.0,1,2025-08-20T16:29:34.087892,CUST666,France
ORD11898,P002,Smartphone,Electronics,800.0,5,2025-05-16T16:29:34.087897,CUST839,USA
ORD34079,P005,Coffee Maker,Home Goods,100.0,4,2025-02-08T16:29:34.087903,CUST354,France
ORD69150,P005,Coffee Maker,Home Goods,100.0,3,2025-07-30T16:29:34.087908,CUST214,Germany
ORD50395,P005,Coffee Maker,Home Goods,100.0,2,2025-01-17T16:29:34.087914,CUST453,France
ORD24966,P002,Smartphone,Electronics,800.0,3,2025-04-25T16:29:34.087919,CUST957,Germany
ORD37767,P006,Book: The Data Engineer,Books,30.0,2,2024-09-11T16:29:34.087925,CUST718,UK
ORD11123,P003,T-Shirt,Apparel,25.0,3,2025-08-23T16:29:34.087930,CUST231,Australia
ORD79463,P005,Coffee Maker,Home Goods,100.0,3,2025-02-18T16:29:34.087936,CUST280,Germany
ORD68415,P001,Laptop,Electronics,1200.0,5,2024-12-26T16:29:34.087941,CUST565,USA
ORD26959,P003,T-Shirt,Apparel,25.0,1,2024-11-13T16:29:34.087946,CUST652,Canada
ORD92060,P002,Smartphone,Electronics,800.0,2,2024-10-16T16:29:34.087951,CUST649,UK
ORD63210,P005,Coffee Maker,Home Goods,100.0,1,2024-09-18T16:29:34.087957,CUST252,Canada
ORD85720,P006,Book: The Data Engineer,Books,30.0,5,2025-01-23T16:29:34.087962,CUST877,Australia
ORD96687,P004,Jeans,Apparel,75.0,2,2025-01-17T16:29:34.087968,CUST393,Australia
ORD25134,P001,Laptop,Electronics,1200.0,2,2025-02-27T16:29:34.087973,CUST606,Australia
ORD50868,P005,Coffee Maker,Home Goods,100.0,5,2025-02-23T16:29:34.087978,CUST635,UK
